SIZE,ROE,ROA,ROS,LEV,FOR,GOV,CHAIR,Duality,CEO1,BSIZE
26.21374369879906,0.02605959,0.006955215,0.00424551,0.733101459,1.0,0.0,0.0,1.0,0.0,4.0
28.555668830743084,0.396076781,0.146699299,0.093607166,0.62961626,2.0,0.0,0.0,0.0,0.0,4.0
28.573451218212146,0.36402965,0.175295864,0.101976991,0.51845718,8.0,0.0,0.0,0.0,0.0,6.0
31.798904202485446,0.164951863,0.087049115,0.147207732,0.472275645,40.0,0.0,0.0,1.0,0.0,5.0
27.87124201571035,0.070263133,0.037685791,0.045989801,0.463650091,7.0,0.0,0.0,1.0,0.0,7.0
27.142936608325897,0.050419684,0.016490364,0.013393215,0.672937972,3.0,0.0,0.0,1.0,0.0,5.0
29.263915755610032,0.074596383,0.030176393,0.135568779,0.595471089,34.0,0.0,0.0,1.0,0.0,7.0
29.36624197919606,0.160433884,0.061181656,1.049385181,0.618647027,12.0,0.0,0.0,0.0,0.0,5.0
27.13478685194251,0.195639838,0.092999289,0.050673684,0.524640328,21.0,51.0,0.0,0.0,1.0,5.0
27.080225565085268,0.262289877,0.140719237,0.070096494,0.463497262,1.0,36.0,0.0,0.0,1.0,5.0
25.95780172905803,0.153594507,0.145897674,0.261538394,0.05011086,8.0,0.0,0.0,0.0,0.0,5.0
26.318426929538596,0.277081866,0.253848342,0.401829986,0.083852548,8.0,0.0,0.0,0.0,0.0,5.0
29.725600007637297,0.019296887,0.007059146,0.003870868,0.634182137,43.0,0.0,0.0,0.0,0.0,5.0
29.718475469118243,0.015689989,0.005869494,0.003887205,0.625907078,38.0,0.0,0.0,0.0,0.0,4.0
29.890113985846458,0.192855047,0.092663039,0.254969091,0.448059408,49.0,0.0,0.0,0.0,0.0,9.0
30.020187493435714,0.162464738,0.092372804,0.395612898,0.431427681,49.0,0.0,0.0,0.0,0.0,9.0
26.943084337616483,0.35200536,0.143485333,0.408031062,0.59237742,7.0,0.0,0.0,1.0,0.0,5.0
27.47535161661202,0.214655988,0.10552741,0.169555566,0.508388231,24.0,0.0,0.0,1.0,1.0,5.0
28.07647587225287,0.240076383,0.161863951,0.157409461,0.325778248,10.0,0.0,1.0,1.0,1.0,7.0
28.20069472540374,0.183823034,0.117361641,0.136625506,0.361552648,11.0,0.0,1.0,1.0,1.0,7.0
31.878261284988916,0.15968006,0.046731043,0.213668053,0.707345785,7.0,0.0,0.0,0.0,0.0,5.0
32.13059964843741,0.138477828,0.037645589,0.309881987,0.728148283,7.0,0.0,0.0,0.0,0.0,5.0
28.77146928496091,0.026001916,0.010041531,0.026701248,0.613815745,0.0,0.0,0.0,0.0,0.0,5.0
27.796560977811758,0.147236364,0.085802056,0.102334772,0.417250409,5.0,0.0,0.0,0.0,0.0,5.0
28.452038067335913,0.2632761,0.069474791,0.053247747,0.736115205,28.0,51.0,0.0,0.0,0.0,5.0
28.540383904930003,0.249379525,0.067141545,0.054139507,0.730769231,25.0,51.0,0.0,0.0,0.0,5.0
30.007284088599803,0.073545497,0.041987533,0.057851387,0.429089794,44.0,0.0,0.0,0.0,1.0,9.0
25.633609229710366,0.155490913,0.071166794,0.040812406,0.542309974,2.0,0.0,0.0,0.0,0.0,5.0
25.655867514903566,0.086758328,0.03851336,0.023882146,0.556084581,1.0,0.0,0.0,0.0,0.0,5.0
29.51762247351142,0.149852557,0.074489572,0.096648389,0.502914243,36.0,0.0,0.0,1.0,0.0,5.0
29.749115902089464,0.101889422,0.04527316,0.064406794,0.55566379,39.0,0.0,0.0,1.0,0.0,5.0
26.37292294049352,0.01926404,0.01756847,0.019232058,0.088017106,1.0,0.0,0.0,0.0,0.0,5.0
26.45001260223637,0.067644972,0.061045285,0.053123389,0.097563349,2.0,0.0,1.0,0.0,0.0,5.0
27.46377101205487,0.236764088,0.131312737,0.166670668,0.44538575,0.0,0.0,0.0,0.0,0.0,5.0
27.563701130102064,0.243125031,0.146085768,0.184178019,0.399133166,0.0,0.0,0.0,0.0,0.0,5.0
30.03412100301246,0.183196123,0.058179771,0.29953625,0.682420822,6.0,0.0,0.0,1.0,0.0,7.0
28.716595445254153,0.17125806,0.078933451,0.029280787,0.539096429,26.0,0.0,0.0,0.0,0.0,5.0
28.542773565359695,0.114775825,0.04405468,0.016675995,0.616170018,10.0,0.0,0.0,0.0,0.0,5.0
28.402142712875325,0.075637453,0.034340794,0.011632978,0.545978846,10.0,0.0,1.0,0.0,0.0,5.0
28.526096382921367,0.165007273,0.02787545,0.021598826,0.831065732,0.0,0.0,0.0,0.0,0.0,5.0
28.50744772770756,0.165965794,0.031707944,0.020476893,0.808949756,0.0,0.0,0.0,0.0,0.0,5.0
27.075166744986298,0.084539774,0.050358015,0.272512815,0.404327542,0.0,74.0,0.0,0.0,0.0,6.0
27.052626606326623,0.052433776,0.033042747,0.188369088,0.369819436,0.0,74.0,0.0,0.0,0.0,6.0
26.690844883161727,-0.269110629,-0.077223428,-0.01996155,0.713042076,1.0,0.0,0.0,0.0,0.0,5.0
26.41664437788722,0.056393777,0.02256017,0.007345234,0.599949477,1.0,0.0,0.0,0.0,0.0,5.0
29.127162662533365,0.109820476,0.032515685,0.023565393,0.703921889,3.0,0.0,0.0,0.0,0.0,7.0
27.13941134603369,0.22810936,0.097133539,0.114413583,0.574179952,15.0,0.0,0.0,1.0,0.0,5.0
27.632949255871438,0.122054256,0.049879214,0.04759343,0.59133173,10.0,0.0,0.0,1.0,0.0,5.0
31.659425285961976,0.176123702,0.072066824,0.02109122,0.590817002,11.0,85.0,0.0,0.0,0.0,7.0
27.907720599932563,0.183508993,0.066112748,0.071976083,0.639730961,1.0,0.0,0.0,0.0,1.0,3.0
28.02504771973587,0.110275403,0.041882701,0.045694309,0.620196367,1.0,0.0,0.0,0.0,1.0,3.0
29.493223515910376,0.256316437,0.149104988,0.065878554,0.418276146,49.0,0.0,1.0,0.0,0.0,8.0
29.783127446016092,0.2608367,0.138780141,0.070227697,0.467943592,49.0,0.0,1.0,0.0,0.0,9.0
31.650924060599902,0.096745433,0.051258715,0.080705201,0.470169151,14.0,80.0,0.0,0.0,0.0,6.0
26.88299104819999,0.075976918,0.029669008,0.065779207,0.60949761,36.0,0.0,0.0,0.0,0.0,5.0
26.044004946929178,0.15485367,0.09090967,0.008810041,0.412930979,0.0,0.0,0.0,0.0,0.0,4.0
26.126096360245096,0.14250175,0.082803944,0.008835684,0.418923633,0.0,0.0,0.0,0.0,0.0,5.0
28.854572993152477,0.240719735,0.117617173,0.08472199,0.511393723,15.0,0.0,0.0,0.0,0.0,8.0
29.096286071752658,0.24751994,0.105529155,0.082319603,0.573656233,23.0,0.0,0.0,0.0,0.0,8.0
28.30301615901293,0.013218432,0.006136782,0.004875691,0.535737996,16.0,36.0,0.0,0.0,0.0,5.0
28.204686318446456,0.04522119,0.022270333,0.017449954,0.507522144,13.0,36.0,0.0,0.0,0.0,5.0
29.953624499236344,0.151777779,0.076461057,0.103690101,0.496233165,33.0,51.0,0.0,0.0,0.0,7.0
30.028670904052568,0.144208105,0.074625954,0.105780467,0.482512071,32.0,51.0,0.0,0.0,0.0,6.0
28.067920289526242,-0.242930505,-0.11258673,-0.12177811,0.536546289,49.0,0.0,1.0,1.0,1.0,4.0
30.030469727126466,0.024179979,0.009172287,0.138015054,0.620669686,1.0,0.0,1.0,1.0,1.0,4.0
30.064581838364962,0.013680295,0.005131257,0.068136861,0.624914469,0.0,0.0,1.0,1.0,1.0,4.0
28.20328796917263,0.022133786,0.006824959,0.007793997,0.69164579,1.0,0.0,0.0,1.0,0.0,5.0
28.451514349277897,0.107329964,0.030855581,0.035196543,0.712517939,0.0,0.0,0.0,0.0,0.0,5.0
30.371841784827733,0.189835794,0.121599773,0.369513689,0.359445022,49.0,5.0,1.0,1.0,1.0,5.0
29.996534058625066,0.029380396,0.016668764,0.036673037,0.432653176,4.0,0.0,0.0,0.0,0.0,6.0
27.746864493886825,0.2737078,0.11693682,0.426999727,0.572769455,0.0,0.0,0.0,0.0,0.0,5.0
30.92546812764382,0.267488369,0.199171071,0.141695977,0.255400278,63.0,36.0,0.0,0.0,0.0,7.0
26.01207312571567,0.31766866,0.203252653,0.039816642,0.360177108,4.0,0.0,0.0,0.0,1.0,5.0
26.078776061185646,0.305162021,0.198276347,0.039482627,0.350258025,4.0,0.0,0.0,0.0,1.0,5.0
29.28178137768456,0.035139584,0.019457142,0.03552869,0.446289921,2.0,0.0,0.0,0.0,0.0,5.0
26.95608117306024,0.070789272,0.035608942,0.025671768,0.496970661,49.0,0.0,0.0,0.0,0.0,6.0
26.96771231017658,0.093465628,0.049248423,0.029143669,0.473085196,49.0,0.0,0.0,0.0,0.0,8.0
27.908880099431567,0.12661588,0.072969989,0.379289847,0.423687798,0.0,39.0,0.0,0.0,0.0,5.0
27.867775616581802,0.125626917,0.077339675,0.386611418,0.384372558,0.0,39.0,0.0,0.0,0.0,5.0
30.449019294178285,0.044558263,0.015486374,0.023883444,0.652446053,11.0,0.0,0.0,0.0,0.0,6.0
30.01439325489225,0.049073814,0.020296825,0.07513513,0.58640028,2.0,0.0,0.0,0.0,0.0,6.0
30.018397623618334,0.05867399,0.025537947,0.269753224,0.564746576,2.0,0.0,0.0,0.0,0.0,5.0
27.925226862867575,0.086050057,0.011182609,0.018894406,0.870050519,4.0,0.0,0.0,0.0,0.0,5.0
24.868077496277397,0.171908337,0.101158153,0.044308815,0.411557611,24.0,0.0,0.0,1.0,0.0,5.0
26.64453857984904,0.167388377,0.099399839,0.066907851,0.406172396,27.0,43.0,1.0,0.0,0.0,5.0
26.404369752776965,0.150646789,0.108076035,0.022189245,0.282588192,1.0,20.0,0.0,0.0,0.0,5.0
25.353470040654145,0.086584513,0.058409681,0.032348516,0.325403565,2.0,0.0,0.0,0.0,0.0,5.0
28.30720014825834,0.192422242,0.065516821,0.342233474,0.659516363,0.0,0.0,0.0,1.0,0.0,6.0
28.37035507478781,0.129904382,0.042985094,0.742101658,0.669101569,0.0,0.0,0.0,1.0,0.0,7.0
25.498381308660402,0.335089131,0.216809742,0.10405477,0.352980254,2.0,0.0,0.0,0.0,0.0,5.0
28.89218300029089,0.096870829,0.030637027,0.0241052,0.683733199,1.0,0.0,0.0,1.0,0.0,6.0
29.0325094616306,0.082956524,0.026038353,0.021998294,0.686120495,1.0,0.0,0.0,0.0,0.0,6.0
28.469255166672223,0.151927502,0.081095283,0.302791759,0.466219489,5.0,49.0,0.0,0.0,0.0,5.0
27.39812390192072,0.166940578,0.053267538,0.101543856,0.680919172,0.0,0.0,0.0,0.0,0.0,3.0
27.891637700246225,0.054885007,0.036751465,0.087688762,0.330395383,0.0,0.0,0.0,0.0,0.0,5.0
27.833904815435382,0.006018151,0.004235355,0.007790991,0.29623652,1.0,0.0,0.0,1.0,0.0,5.0
29.495409726283302,0.050429404,0.017601546,0.243141864,0.650968151,10.0,0.0,0.0,0.0,0.0,5.0
29.52607396576217,0.047971404,0.016117783,0.154075168,0.664012686,9.0,0.0,0.0,0.0,0.0,5.0
27.506197981831647,0.150852963,0.147482646,0.294204327,0.022341712,44.0,0.0,1.0,0.0,0.0,7.0
27.558156831612855,0.110875444,0.108741598,0.223601825,0.0192461,46.0,0.0,1.0,0.0,0.0,7.0
27.97144268651094,0.24244338,0.082483601,0.192989494,0.659779871,0.0,0.0,0.0,0.0,0.0,5.0
27.894676853777476,0.125457554,0.048581069,0.072053386,0.61277042,2.0,0.0,0.0,0.0,0.0,5.0
26.966095922140283,0.09575925,0.040141423,0.049811362,0.580808925,0.0,0.0,0.0,0.0,0.0,5.0
26.898765055961697,0.066199469,0.030127578,0.11447156,0.544899058,0.0,0.0,0.0,0.0,0.0,5.0
27.45525601850384,0.315813218,0.166909271,0.091048377,0.471493714,8.0,5.0,0.0,0.0,0.0,5.0
27.40471632315167,0.43864113,0.259623186,0.137644181,0.408118123,9.0,5.0,0.0,0.0,0.0,5.0
29.25696013319501,0.129840336,0.033067818,0.010208122,0.745317409,34.0,0.0,1.0,0.0,0.0,6.0
29.255605735625895,0.074883582,0.019662525,0.00592855,0.737425413,33.0,0.0,1.0,0.0,0.0,6.0
26.090367386540816,0.145023544,0.058859947,0.02746372,0.594134643,30.0,0.0,0.0,0.0,0.0,5.0
26.08727262459251,-0.117030504,-0.040330765,-0.037320216,0.655382786,30.0,0.0,0.0,0.0,0.0,5.0
27.603527609494623,0.01440464,0.011079056,0.027586233,0.230868935,3.0,0.0,0.0,0.0,0.0,5.0
27.65313479617366,0.011830164,0.008762255,0.018190082,0.259334285,3.0,0.0,0.0,0.0,0.0,5.0
25.88644480604335,0.794058657,0.600478483,0.267716797,0.243788391,12.0,0.0,0.0,1.0,0.0,5.0
26.656727790465553,0.201376327,0.193448973,0.249695847,0.03936546,3.0,0.0,0.0,1.0,0.0,4.0
27.416349079786123,0.108482352,0.051274337,0.044663878,0.527348582,0.0,36.0,0.0,0.0,0.0,6.0
28.12193582653566,0.164760032,0.051094458,0.048186976,0.689890501,27.0,0.0,0.0,0.0,0.0,6.0
26.890161590143595,0.26673172,0.194003593,0.151951328,0.272663959,1.0,0.0,1.0,0.0,0.0,5.0
26.88432968843452,0.224360591,0.155795341,0.120749122,0.305600803,1.0,0.0,1.0,0.0,0.0,5.0
25.76863744531819,0.149864368,0.110044191,0.044400551,0.265707198,6.0,53.0,0.0,0.0,0.0,5.0
25.79413038059214,0.134340254,0.099716303,0.038762139,0.257733606,6.0,53.0,0.0,0.0,0.0,5.0
28.48430388809151,0.097193389,0.067214379,0.089562957,0.308446582,0.0,0.0,0.0,0.0,0.0,7.0
28.45320334569444,0.072268996,0.054018968,0.066967039,0.25252828,0.0,0.0,0.0,1.0,0.0,5.0
28.38216830053648,0.196195381,0.084150927,0.074075674,0.571087509,8.0,0.0,0.0,1.0,0.0,7.0
28.359183061645393,0.197967908,0.103522477,0.096197812,0.477076383,9.0,0.0,0.0,1.0,0.0,7.0
26.16592594233062,0.004443493,0.004242892,0.030498711,0.045143685,0.0,0.0,0.0,1.0,0.0,4.0
28.100549632326047,0.188388249,0.06819927,0.298925898,0.637984293,16.0,6.0,0.0,0.0,0.0,7.0
28.123910848960985,0.145644913,0.062888506,0.277457816,0.568206641,10.0,6.0,0.0,0.0,0.0,7.0
28.341801906499832,0.173660127,0.053471738,0.024688911,0.692092671,1.0,0.0,1.0,0.0,0.0,5.0
28.179859030692093,0.201441168,0.078686953,0.032887513,0.609378249,1.0,0.0,1.0,0.0,0.0,5.0
27.637013127914543,0.232097569,0.204319043,0.518959793,0.119682707,0.0,0.0,0.0,0.0,0.0,5.0
27.69387384191161,0.128720684,0.09381112,0.104981864,0.271207753,14.0,51.0,0.0,0.0,0.0,5.0
28.808854236160993,0.204039486,0.080200041,0.07111832,0.606938623,49.0,0.0,1.0,0.0,0.0,5.0
28.703563176863472,0.152144506,0.074191529,0.059504692,0.512364856,49.0,0.0,1.0,0.0,0.0,8.0
26.1457281812353,0.070633349,0.065035361,0.092917741,0.079251446,2.0,0.0,0.0,0.0,0.0,4.0
26.088592108220222,0.083132387,0.075988461,0.100877541,0.085936819,2.0,0.0,0.0,0.0,0.0,5.0
27.895452473255993,-0.247443247,-0.089689796,-0.086592208,0.637536175,49.0,0.0,0.0,0.0,0.0,6.0
27.6455057059295,0.017253059,0.00804763,0.007414141,0.533548527,49.0,0.0,0.0,0.0,0.0,6.0
29.542233337171567,0.102081962,0.018579174,0.074067807,0.81799748,2.0,0.0,0.0,0.0,0.0,7.0
29.30388067602918,0.069643827,0.033462603,0.045367394,0.519519914,30.0,6.0,0.0,0.0,0.0,5.0
26.245442498602944,0.195879047,0.082467929,0.072255686,0.578985446,0.0,0.0,0.0,1.0,0.0,5.0
26.654284808708184,0.131956928,0.051745025,0.022994871,0.607861624,3.0,51.0,0.0,0.0,0.0,6.0
26.97448740646442,0.005264134,0.002081818,0.002307877,0.604526016,32.0,0.0,0.0,0.0,1.0,7.0
26.911844079066274,0.080494121,0.034424801,0.031131578,0.572333538,32.0,0.0,1.0,0.0,0.0,7.0
27.603101978701314,0.224732762,0.080736915,0.082068624,0.640742565,0.0,0.0,0.0,0.0,0.0,5.0
27.847736047877632,0.270635042,0.08697413,0.083411323,0.678630263,0.0,0.0,0.0,0.0,0.0,6.0
27.7537076652429,0.059604211,0.052713082,0.229430754,0.115613031,8.0,0.0,0.0,1.0,0.0,6.0
28.036159504002867,0.095564208,0.077583344,0.382957082,0.188156131,17.0,0.0,0.0,1.0,0.0,5.0
27.485510833458488,0.071572711,0.014086458,0.009758565,0.803186746,0.0,0.0,0.0,0.0,0.0,5.0
27.241821504486236,0.005127418,0.001228123,0.001416224,0.760477805,0.0,0.0,0.0,0.0,0.0,5.0
28.78355640494128,0.144552494,0.07422502,0.101136545,0.486518582,49.0,0.0,0.0,0.0,0.0,7.0
28.828047852081585,0.115719304,0.068068369,0.096288604,0.411777323,49.0,0.0,0.0,0.0,0.0,7.0
27.159406589884995,0.339722733,0.180216476,0.19755945,0.469518938,0.0,0.0,0.0,1.0,0.0,4.0
28.18973935833332,0.238404438,0.076248978,0.02877947,0.68017021,5.0,0.0,0.0,0.0,0.0,5.0
28.73872858443385,0.215718277,0.076009196,0.049891592,0.647646008,12.0,0.0,0.0,1.0,0.0,9.0
27.219100717192408,0.091974123,0.045507666,0.042236044,0.505213798,2.0,0.0,1.0,1.0,1.0,5.0
27.225103405411364,0.062782928,0.031635628,0.026990049,0.496112491,2.0,0.0,1.0,0.0,0.0,9.0
27.32658887269139,0.024856886,0.005128383,0.004847059,0.793683614,1.0,0.0,0.0,0.0,0.0,5.0
27.419052392989073,0.014184911,0.003729941,0.00333416,0.737048666,0.0,0.0,0.0,0.0,0.0,4.0
28.29192399151025,0.077827447,0.061943983,0.339727215,0.204083055,8.0,0.0,0.0,0.0,0.0,5.0
28.308043995846514,0.054444989,0.042354832,0.249734801,0.22206188,8.0,0.0,0.0,0.0,0.0,5.0
28.33652167829459,0.036694298,0.004885953,0.006292131,0.866845115,2.0,0.0,0.0,1.0,0.0,5.0
27.840301009303584,0.061730624,0.026770718,0.063610782,0.566332465,1.0,0.0,0.0,0.0,0.0,5.0
26.185414022089294,0.128897831,0.063952972,0.037832025,0.503847574,7.0,0.0,0.0,0.0,0.0,5.0
26.025913812854895,0.126234762,0.075015756,0.038952793,0.405743625,6.0,0.0,0.0,0.0,0.0,5.0
28.6535403866194,-40.8205985,-0.28944065,-0.770084693,0.99290696,7.0,0.0,0.0,0.0,0.0,5.0
28.394458992103928,1.586805924,-0.467268507,-1.391446391,1.29447158,7.0,0.0,0.0,0.0,0.0,5.0
28.416150216503063,0.322023424,0.102661571,0.122311755,0.681199805,14.0,51.0,0.0,1.0,0.0,5.0
28.478643209460788,0.27401075,0.109310695,0.076814531,0.601073652,14.0,51.0,0.0,1.0,0.0,5.0
26.318449224094266,0.137435106,0.093714598,0.101917139,0.318117574,0.0,72.0,0.0,1.0,0.0,4.0
26.398775715176953,0.096210907,0.057900995,0.081790572,0.398183358,0.0,72.0,0.0,1.0,0.0,4.0
28.104207175865582,0.139240747,0.063855212,0.043949984,0.541403028,0.0,0.0,0.0,1.0,0.0,5.0
28.12033092573176,0.153322067,0.055056514,0.041622507,0.640912463,0.0,0.0,0.0,1.0,0.0,5.0
27.776592239247766,0.011188634,0.003970558,0.009758113,0.645129247,0.0,68.0,0.0,0.0,0.0,4.0
27.69409919614124,0.009793397,0.003776468,0.010012829,0.614390063,0.0,68.0,0.0,0.0,0.0,4.0
26.850141571257485,0.190494674,0.109955051,0.019790907,0.42279199,19.0,0.0,1.0,0.0,0.0,5.0
26.910210815185895,0.249586106,0.05731893,0.0299291,0.770344068,3.0,51.0,0.0,0.0,0.0,5.0
27.997890915277328,0.00521419,0.000630807,0.000847266,0.879019685,3.0,0.0,0.0,0.0,0.0,5.0
27.34036663023026,0.082425991,0.017152323,0.012455389,0.791905041,0.0,0.0,0.0,0.0,0.0,5.0
27.420616084062527,0.089789995,0.017335519,0.013828955,0.806932624,0.0,0.0,0.0,0.0,0.0,5.0
28.42701365178065,0.454272959,0.287361502,0.185440503,0.367421864,1.0,0.0,0.0,0.0,0.0,6.0
28.43092633515597,0.47000215,0.304573254,0.218817414,0.351973865,1.0,0.0,0.0,0.0,0.0,6.0
30.631004341370076,0.079878292,0.031813674,0.065664783,0.601721666,11.0,21.0,0.0,0.0,0.0,7.0
29.11360926386184,0.411470217,0.255098959,0.248482838,0.38002829,2.0,0.0,0.0,0.0,0.0,5.0
26.300596560972465,0.087122045,0.063411759,0.054653618,0.272147863,1.0,0.0,0.0,1.0,0.0,5.0
27.135716088820285,0.12630845,0.085885435,0.10792775,0.320034133,1.0,0.0,0.0,0.0,0.0,5.0
27.219820591720847,0.104583129,0.067082214,0.071805407,0.358575192,0.0,0.0,0.0,0.0,0.0,5.0
24.5018498065593,0.018814934,0.006902828,0.007409393,0.633119706,7.0,0.0,0.0,0.0,0.0,5.0
24.47690487445717,0.057669503,0.02301976,0.015065695,0.600833041,6.0,0.0,0.0,0.0,0.0,5.0
27.98172024017019,0.07073158,0.031219949,0.006406713,0.558613721,6.0,0.0,0.0,0.0,0.0,8.0
29.51996930243433,0.241757701,0.178319251,0.149879117,0.262405084,34.0,0.0,1.0,0.0,0.0,5.0
25.882154455603843,0.081586642,0.051934333,0.062928818,0.363447681,49.0,0.0,0.0,1.0,0.0,7.0
32.91544744723715,0.375787684,0.123296373,0.471054818,0.671898845,15.0,0.0,1.0,0.0,0.0,6.0
33.293891314211436,0.062525489,0.021498052,0.050789046,0.656170349,9.0,0.0,0.0,0.0,0.0,9.0
27.448702759129475,0.05872405,0.033968066,0.032743073,0.421564651,0.0,0.0,0.0,0.0,0.0,5.0
31.296790579445002,0.380032767,0.136495489,0.099577619,0.640832314,23.0,0.0,1.0,0.0,1.0,6.0
31.519955621489288,0.255478836,0.077925573,0.075239759,0.694980229,20.0,0.0,1.0,0.0,1.0,7.0
27.187489588213904,0.00886648,0.003211941,0.002302721,0.637743352,17.0,0.0,0.0,0.0,0.0,5.0
27.077390630281755,0.008677268,0.003632622,0.002130163,0.58136343,15.0,0.0,0.0,0.0,0.0,5.0
27.336534612421083,0.099082426,0.045253175,0.02021609,0.543277479,4.0,0.0,0.0,1.0,0.0,7.0
27.297362118436716,0.055549013,0.027634606,0.01310164,0.502519901,4.0,0.0,0.0,1.0,0.0,7.0
26.593006154586735,0.11551061,0.068816087,0.025880809,0.404244445,9.0,0.0,0.0,0.0,0.0,5.0
31.25178499219234,0.388468068,0.27312457,0.194163453,0.296918865,59.0,36.0,1.0,0.0,0.0,10.0
28.631763284272154,0.053654614,0.032747599,0.042965873,0.389659229,25.0,0.0,0.0,0.0,1.0,7.0
28.59785285929642,0.06409901,0.041321874,0.054569286,0.355343779,21.0,8.0,0.0,0.0,1.0,9.0
28.420350822960526,0.187993479,0.026660869,0.026203539,0.858182859,2.0,0.0,0.0,0.0,0.0,5.0
28.36061593745954,0.139353041,0.070634546,0.207461142,0.493125193,13.0,0.0,0.0,0.0,1.0,6.0
28.20854417869095,0.029459651,0.016784173,0.183968765,0.430266836,14.0,0.0,0.0,1.0,0.0,5.0
31.286439438608948,0.084647115,0.06238364,0.264493997,0.263015172,31.0,0.0,1.0,0.0,1.0,9.0
31.210049431055992,0.105809264,0.079576826,0.308008415,0.247921381,33.0,0.0,1.0,0.0,1.0,6.0
28.503669212345674,0.138059882,0.11941761,0.159417097,0.13503326,38.0,0.0,0.0,0.0,0.0,9.0
26.869800640941037,0.088707189,0.03976133,0.034616532,0.551768801,8.0,0.0,0.0,0.0,0.0,5.0
26.528665830981605,0.077965475,0.048164261,0.044484419,0.382236034,8.0,62.0,0.0,0.0,0.0,5.0
27.007513797511955,0.119223421,0.021369619,0.017530031,0.820759205,12.0,47.0,0.0,1.0,0.0,5.0
26.04603188389676,0.01832967,0.005348778,0.004835116,0.708187363,0.0,50.0,1.0,0.0,0.0,5.0
25.81599711391857,-0.262059744,-0.076264625,-0.094594601,0.708979697,0.0,50.0,1.0,0.0,0.0,5.0
28.304863145430488,0.104705535,0.083141669,0.097283756,0.205944662,45.0,0.0,0.0,0.0,0.0,8.0
28.04676653344427,-0.374856544,-0.252597163,-0.263591294,0.326149786,32.0,0.0,0.0,0.0,0.0,8.0
