CHAR_Easy,CHAR_Dens,CHAR_Order,WORD_Easy,WORD_Borrow,WORD_1mean,WORD_2mean,WORD_3mean,WORD_mmean,WORD_1pos,WORD_2pos,WORD_3pos,WORD_mpos,WORD_totaltype,WORD_Dens,WORD_Order,WORD_Local,WORD_Chinese,WORD_Chinese1,WORD_Chinese2,WORD_Chinese3,WORD_Chinese_m,WORD_1char,WORD_2char,WORD_3char,WORD_mchar,SENT_less10,SENT_less13,SIZE,ROE,ROA,ROS,LEV,FOR,GOV,CEO
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.9906097723927231,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.9944531958052119,0.995759477233366,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9344072129136752,-0.9436332311775807,-0.9373912352018761,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9810395257931491,-0.9816420802027449,-0.9816942164862499,0.917141507577228,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9661809647644611,-0.9591132374223733,-0.9628467174150003,0.8708359784265667,0.9637184325303799,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9379707095721328,-0.926631110855308,-0.9302571925754145,0.8520058419413312,0.9351620280226527,0.89756007275679,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45196506759334837,-0.5032420413909965,-0.45714204260992947,0.5524542564553174,0.4932506946107223,0.37100819705731297,0.4104211831944036,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9641266461739575,-0.9753104383302488,-0.9653108133098792,0.972923419178437,0.962610667981274,0.9074197076443823,0.9251229181175455,0.586062162659433,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.969798657535693,-0.9708535839138913,-0.9712439446096403,0.9293205799293313,0.9750351779735066,0.9547023696616369,0.9250303976682248,0.487731999615335,0.9596882565316331,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9397697534529402,-0.9399989991669171,-0.9345205087901358,0.8701015108488459,0.9278269889208844,0.9176345407126756,0.9243923558687189,0.4943119267400583,0.9256811799347227,0.894193945439938,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.8246751253931086,-0.8537917675363091,-0.8274723961530243,0.8651688006178352,0.8384282164169703,0.7779027887293395,0.7414783159861914,0.5845121279992147,0.8827161906244363,0.8074561573472689,0.7454713381731743,1.0,,,,,,,,,,,,,,,,,,,,,,,,
0.9528580045814411,-0.9683242223002659,-0.9526803744114559,0.9474823148105364,0.9474249639879792,0.9153702908218274,0.9008930924676323,0.5719199896918901,0.9781859360392092,0.9203367554134297,0.954694145967974,0.8918680516166525,1.0,,,,,,,,,,,,,,,,,,,,,,,
0.9179098573966504,-0.941143354892222,-0.9213520075389646,0.9584854231155823,0.9131942637036256,0.8728127399445434,0.8473313087363182,0.5849299801947536,0.9667388073500098,0.8953866203558445,0.8905611498138023,0.9153122262334742,0.9835631562260901,1.0,,,,,,,,,,,,,,,,,,,,,,
-0.7772662450829395,0.8181758921438788,0.788861997567479,-0.9321996180657426,-0.7761381704758182,-0.6957954546842029,-0.7039277283687628,-0.6681165979119609,-0.8944702271231381,-0.7991067009433538,-0.7445407847873603,-0.8540355550250338,-0.8741878909667574,-0.9192258566830819,1.0,,,,,,,,,,,,,,,,,,,,,
-0.39536185143726166,0.4678249745755317,0.40999317024337983,-0.6397466718746672,-0.41232338840754207,-0.30723228122014584,-0.34280585073800157,-0.7067283927718824,-0.5911966583364469,-0.4441711134016387,-0.4196774120383455,-0.6495089643756586,-0.586937852567723,-0.6653624548793493,0.870576578446064,1.0,,,,,,,,,,,,,,,,,,,,
-0.7760890896417522,0.7217828181311963,0.7636078914254534,-0.642039375574996,-0.7541021944404426,-0.7770185436416948,-0.7734958148146694,-0.06851913242056053,-0.669869775431407,-0.7645376370927958,-0.6901222239589201,-0.46544678179402976,-0.6239925416780028,-0.5573794289177811,0.3943551848251203,-0.050276007328157325,1.0,,,,,,,,,,,,,,,,,,,
0.9828456188806676,-0.9792313789157734,-0.9820063739071864,0.9043873043232487,0.9972667465364151,0.9675309242224418,0.9379149625852082,0.4609320268627408,0.9525204737197512,0.9727567176443552,0.9274332137202119,0.8177927778261176,0.9362455794888308,0.8958939923567011,-0.7484999049207677,-0.37136821753243093,-0.7733507280074117,1.0,,,,,,,,,,,,,,,,,,
-0.16418210302957648,0.09857143541100007,0.14511102844019477,-0.0015393737812227288,-0.10434140939794193,-0.23898120238873433,-0.1808972433091877,0.37239867479015853,-0.03052551805385685,-0.12782752225667818,-0.10184374292322225,0.056823897272775835,-0.033925683112827315,-0.0010332100172291256,-0.23919167532873603,-0.531598567019189,0.38484260980425017,-0.12103772439170188,1.0,,,,,,,,,,,,,,,,,
0.9741751215482232,-0.9595219762808829,-0.9702414969431374,0.8706249744283803,0.978310385521343,0.9732777336007462,0.9348400940856635,0.37746008474515896,0.9225687798982363,0.9589781533427549,0.9087416235787064,0.7794982086917452,0.9072274118765835,0.8637328496779765,-0.6789020049626281,-0.2647100029872586,-0.8110974073685285,0.9835853189652063,-0.2961717883742787,1.0,,,,,,,,,,,,,,,,
0.6616248562797121,-0.6370567130170185,-0.6513041436531638,0.5696323509488219,0.6373718501962419,0.644665525508891,0.6095662196389164,0.23627803646246484,0.5881726421176381,0.623692394150152,0.6443245275176785,0.4341172765215188,0.5850030841947661,0.5235829955787487,-0.41209860812303284,-0.11847004323114406,-0.5799813834944563,0.6504022634585287,-0.14343598108827646,0.6310806203368339,1.0,,,,,,,,,,,,,,,
0.9754075377784434,-0.9602376278174722,-0.9712015136889047,0.8708983775024753,0.9786277885046583,0.9739923886911733,0.9351325906944357,0.3773696826577874,0.9223993972032987,0.9592175730275273,0.9109562919461817,0.7771374097839886,0.9073379347230087,0.8626319547952678,-0.6779368841100212,-0.26278307509978416,-0.8130512492273949,0.9842339747023963,-0.29470044023776804,0.9996377271707056,0.6516786158035759,1.0,,,,,,,,,,,,,,
-0.9742976069836413,0.9603308082954038,0.9717381358089566,-0.8543695379477088,-0.9673734037043268,-0.9799734931726685,-0.9291919853536287,-0.3502065526790013,-0.9078727975323155,-0.9480277842729686,-0.9219419664576574,-0.7599537043185375,-0.9041540700202398,-0.8505371158469796,0.6529244231661444,0.23341353421669217,0.8211529546798179,-0.9752477366268066,0.27928329424022486,-0.9874796955914661,-0.6651767683038678,-0.9886021940491212,1.0,,,,,,,,,,,,,
0.9772566782856589,-0.9649167849572967,-0.9749713009589852,0.8653953569173579,0.9725605837617735,0.9811566565184419,0.9337506724906056,0.3652266080819264,0.9180523048953378,0.9543774711876889,0.9250188670153606,0.7708281801701726,0.9129271658014768,0.8631403343759279,-0.6695636049719215,-0.25436735789368115,-0.8132486892179576,0.9787182374213685,-0.27455177960227944,0.990722901751373,0.645582094576318,0.9911000638906532,-0.9984723360360495,1.0,,,,,,,,,,,,
0.4176326847011984,-0.3930135179023601,-0.413843537978735,0.26653686978614066,0.382365895708709,0.44017913473917225,0.36084974363819633,-0.014061538248328618,0.2901121082449934,0.3666960598649385,0.37175994774281035,0.2229422667735657,0.3001429239521648,0.22953992016062072,-0.10646355321441991,0.1374166131442012,-0.4913591111590041,0.4082796538490843,-0.13653703195841985,0.4038272834529146,0.6528373143456858,0.4173658312317223,-0.48095353359839277,0.43507659270260995,1.0,,,,,,,,,,,
0.9742976069836424,-0.9603308082954044,-0.9717381358089571,0.8543695379477092,0.9673734037043268,0.9799734931726697,0.9291919853536295,0.35020655267900097,0.9078727975323158,0.948027784272969,0.9219419664576574,0.7599537043185384,0.9041540700202398,0.8505371158469801,-0.6529244231661454,-0.2334135342166921,-0.821152954679818,0.9752477366268073,-0.2792832942402251,0.9874796955914674,0.6651767683038687,0.9886021940491216,-1.0000000000000007,0.9984723360360502,0.48095353359839377,1.0,,,,,,,,,,
0.02272155519062678,0.010493427552245412,-0.006392494404304527,-0.0065758642497557585,0.011429031834887199,-0.03582880779123529,0.056422208019694525,0.03932822237235506,-0.013154630181507735,0.05166324131820617,-0.0187092662287858,-0.141606982437385,-0.07837185127668352,-0.10784771329905511,0.05856321118113725,0.10237146489108045,-0.15208223579947805,0.024753788063784123,0.10638633120888455,0.0005277483515216867,0.1321800448952987,0.00487359913913189,0.010924664940635351,-0.011741929419443763,0.06555349706843797,-0.010924664940635244,1.0,,,,,,,,,
-0.24163337070228758,0.26816544342861365,0.25530164164135394,-0.2255404862725236,-0.24837685505884022,-0.3030903664655189,-0.19628807292091563,-0.049510767611336666,-0.24928938879715365,-0.20115453599853475,-0.2747332006103612,-0.3300287718580666,-0.3175641497194512,-0.3250582895992793,0.21482271301224964,0.14226372206338278,0.07932607667641803,-0.239878911173781,0.16419861742739583,-0.26337408500612297,-0.07083987281261027,-0.26018072144315274,0.28753801958798114,-0.2842158242575831,-0.12333183194142013,-0.28753801958798125,0.944831293225001,1.0,,,,,,,,
0.016789360412510067,-0.032763433161078465,-0.03816735564951348,0.13249385955364457,0.03094750184120253,0.019133456412173414,-0.045971577199732015,-0.008409431976401007,0.06549550390209061,0.08336667182593918,-0.09829083974831031,0.15656523166152758,0.006197209386848072,0.05852458372010249,-0.1780595839289798,-0.16846469478736395,-0.04780304487036351,0.0160572959390685,0.02884460301995601,0.009414738806852996,0.036301324083648445,0.01027323218626941,-0.009605965069502842,0.011907131014698933,0.06395991392817914,0.009605965069502695,0.0037301302677326975,0.018699448477090902,1.0,,,,,,,
0.06258089711015759,-0.061711010039632815,-0.06732139681172845,0.046092517347950133,0.07494942487402731,0.06853232627573405,0.06118159307859227,0.012722489870928779,0.05622090721192434,0.06211866790546216,0.05462163443875905,0.0323570766746395,0.0519081531068817,0.050893972524956865,-0.019252798819775697,0.026288397626319297,-0.10129926306380016,0.07370545492049121,-0.010974787987298194,0.07249241120523393,0.059503077649496694,0.07297644528353994,-0.07529170324011164,0.07558843127906185,0.027222466661421234,0.07529170324011157,-0.013502095669946337,-0.030326025187861823,-0.014515388647147008,1.0,,,,,,
0.14526460965046875,-0.15098452211719723,-0.1515325329343351,0.12407042467877802,0.16679068930700125,0.1520381820335623,0.09923998727004904,0.05080695292548963,0.12468061999191125,0.12798431329047918,0.1062865804237196,0.1626993256388866,0.14029877694643425,0.15220250498858326,-0.09647975859110716,-0.03329135083417283,-0.08363718075084502,0.15796267458836752,0.003971895179629086,0.1524446666701628,0.06593249998911228,0.15144911051236554,-0.14727395460094947,0.14852166317581672,0.0740280280368182,0.14727395460094933,-0.052193248712559405,-0.10170655502599941,-0.06849150821131937,0.2545303637401464,1.0,,,,,
0.1057070528085485,-0.11017454303102281,-0.11239777078298593,0.09438050412978997,0.11547421000120818,0.11463229319084377,0.07394903656127358,0.0022789971332889338,0.08450300380390749,0.10249327509213224,0.08693420523111392,0.08108760962650374,0.0928892415928098,0.09485989189489329,-0.08768309001213387,-0.04897742314775102,-0.09392851485618492,0.1135478255570891,0.09832177374102444,0.0875077104419338,0.1781132758470031,0.09167300321335228,-0.11104476701930592,0.10386985086205938,0.19269660170228756,0.11104476701930578,-0.02095840264976803,-0.06543217103408427,0.06390858515893554,0.24816979168586464,0.584085053561386,1.0,,,,
-0.13617188047175904,0.14146586765132219,0.14055136231411347,-0.1300852691158719,-0.1568321281384432,-0.1280008672804426,-0.14506242476466408,-0.07542612599065092,-0.13540222239648358,-0.13570931574585038,-0.12638572493060113,-0.12352402277450153,-0.1390063366418938,-0.14291926314365547,0.13376754509340544,0.10135043201328241,0.10789123933810812,-0.15455643220855758,-0.0851406036764997,-0.13562791502937369,-0.03376578400029764,-0.13355013772675528,0.12433560078520961,-0.12317341637987674,-0.05426446889770411,-0.12433560078520962,-0.0017348476747638547,0.04528522676763432,0.3128690273738076,-0.11492298242409978,-0.4492369827864145,-0.30239083070234735,1.0,,,
-0.014345298241507326,0.011722211699238153,0.008324009369666258,0.06436011035430415,-0.01622949706782803,-0.03987765621397895,-0.03499030768447109,-0.0025389115458429997,0.025915070316599925,0.012889547903105826,-0.10218992784419574,0.07205437349893752,-0.017525319779044507,0.0348038542558915,-0.10392175907869783,-0.115660386707922,0.007234204783572812,-0.026331445710607738,-0.015203407152982224,-0.020834091596410278,-0.06057289956129344,-0.022608814372392837,0.043320683198220696,-0.03814525556312896,-0.07200164929182123,-0.04332068319822049,0.00649697341569007,0.025574841925368595,0.3024097139165923,0.022105687213455797,0.10958970661122676,0.08000632455891826,-0.153903205570019,1.0,,
0.0016449502295296744,-0.01235780848497924,-0.006651004716763484,-0.027407689799941612,0.037532916832755336,0.04137219932283061,-0.007434847628588242,0.11057293096512738,-0.001743121341143242,0.01613929600605323,0.020254096550709633,0.013906712277250747,0.010002727056493934,-0.0032082520603068845,0.018489818397449995,0.009326360850223609,-0.0006398347277200651,0.030630334306520977,0.01776862531631286,0.028756583457973432,-0.04840012585949183,0.026294375419598316,-0.016898578495759764,0.01722372143770228,-0.0008110238786736383,0.016898578495759826,-0.04884503556958652,-0.04373959553468447,0.04901753252762099,0.021486845304051,0.0448914012263518,-0.0006264126420791674,-0.06829867919056395,-0.06300399945656884,1.0,
-0.06993302073831621,0.0929327734279189,0.06738059499301433,-0.15718518669908618,-0.05236107190509993,-0.028034019407147222,-0.039749692673383935,-0.1638508595784012,-0.11636363380336504,-0.05953363388302963,-0.049287118721731915,-0.15400527609847403,-0.11836698340904775,-0.15872857374433735,0.19003148290106686,0.23376971901627386,-0.14296484016361544,-0.043822978284430776,-0.20623591655995607,-0.004823289696914754,0.007131178995070282,-0.004207944720723628,-0.007403694017808728,-0.004406830143512526,0.09408115818058885,0.007403694017808627,-0.13692378678973974,-0.14376192632212417,0.23064750473241738,0.07652681961868624,0.10502460097050452,0.14866027813009058,-0.06956283773583774,-0.009440410314110961,-0.05977296008675329,1.0
